Id,Sales
273,5978.970703125
274,4634.49951171875
275,4283.09130859375
276,5029.34619140625
277,5511.697265625
278,7624.87451171875
279,5548.74609375
280,5892.5546875
281,3922.998046875
282,5238.7275390625
283,6136.86962890625
284,6155.64990234375
285,5066.86669921875
286,6459.05322265625
287,6566.6435546875
288,4914.75439453125
289,3728.935546875
290,4813.47998046875
291,5624.86572265625
292,1.0
293,4476.00244140625
294,3922.087890625
295,4351.1884765625
296,5677.4794921875
297,5955.48583984375
298,7103.6171875
299,6505.94921875
300,5171.10693359375
301,5217.80126953125
302,3552.789306640625
303,5912.00634765625
304,5939.1064453125
305,4984.619140625
306,3593.081298828125
307,4129.771484375
308,4959.142578125
309,6926.25341796875
310,7370.88623046875
311,6634.537109375
312,4845.41845703125
313,7654.30078125
314,3455.1494140625
315,3637.08349609375
316,2502.341064453125
317,1781.095947265625
318,2665.888916015625
319,2611.39208984375
320,3669.22265625
321,2184.072998046875
322,1865.427734375
323,5549.22705078125
324,3581.3662109375
325,4071.89501953125
326,3717.6552734375
327,5164.330078125
328,2593.3359375
329,2132.484619140625
330,1549.671630859375
331,1576.615966796875
332,2057.1201171875
333,2579.35302734375
334,2126.62255859375
335,6757.724609375
336,6785.0390625
337,3439.2548828125
338,4108.68896484375
339,3906.50537109375
340,5341.6484375
341,5018.91357421875
342,2776.5458984375
343,4296.70849609375
344,4037.796875
345,2944.75390625
346,3716.49755859375
347,3447.970947265625
348,2293.044921875
349,6297.1962890625
350,5798.5068359375
351,6102.67626953125
352,5975.595703125
353,4922.169921875
354,2269.875
355,3914.837890625
356,3227.474365234375
357,3007.385498046875
358,3345.3642578125
359,3529.326904296875
360,1987.023681640625
361,5651.84912109375
362,4934.84423828125
363,4609.70166015625
364,3023.817138671875
365,4460.671875
366,4777.4228515625
367,4763.263671875
368,4206.17333984375
369,4196.06884765625
370,3937.4521484375
371,3359.091064453125
372,4095.13427734375
373,3742.24072265625
374,3924.51708984375
375,6454.14013671875
376,5736.7021484375
377,5913.92333984375
378,7101.37353515625
379,4292.10400390625
380,4488.259765625
381,4705.8701171875
382,3786.73291015625
383,3881.6181640625
384,3859.27783203125
385,3878.189453125
386,3651.5185546875
387,6358.20458984375
388,5555.56494140625
389,6455.13037109375
390,6673.98046875
391,5176.99267578125
392,5491.24658203125
393,5222.69580078125
394,3757.5595703125
395,4522.70654296875
396,5960.64453125
397,4034.94482421875
398,3735.84326171875
399,4393.00634765625
400,4066.490234375
401,6191.71826171875
402,5488.123046875
403,5572.833984375
404,4232.9677734375
405,3925.56396484375
406,3583.914794921875
407,4202.48486328125
408,4252.86083984375
409,3840.8076171875
410,5037.3759765625
411,5941.26025390625
412,3770.82958984375
413,6052.55078125
414,6172.7451171875
415,5317.05078125
416,9191.208984375
417,5604.24072265625
418,4011.52734375
419,4254.05126953125
420,1591.282958984375
421,5340.58056640625
422,3816.576171875
423,4926.81591796875
424,3905.154296875
425,3797.9765625
426,1766.7373046875
427,6105.50537109375
428,5691.85302734375
429,4448.67822265625
430,7146.71435546875
431,6189.0234375
432,2497.20703125
433,5036.9541015625
434,5169.61669921875
435,3353.110107421875
436,4356.0751953125
437,4510.40185546875
438,1760.91552734375
439,7425.15478515625
440,5765.1640625
441,5902.99072265625
442,4187.6904296875
443,5353.2060546875
444,6739.0107421875
445,6873.38916015625
446,3781.4111328125
447,4450.630859375
448,4457.8818359375
449,5408.3154296875
450,5245.24072265625
451,5050.109375
452,3541.1640625
453,6328.92431640625
454,5784.6318359375
455,7134.55859375
456,5739.86376953125
457,5860.26953125
458,3501.479248046875
459,5339.5009765625
460,4635.89111328125
461,4561.1845703125
462,5472.51220703125
463,6211.859375
464,3911.27783203125
465,7528.388671875
466,5860.70849609375
467,6709.2919921875
468,5961.67138671875
469,8285.0654296875
470,6273.90576171875
471,6138.1865234375
472,2058.96337890625
473,3503.11767578125
474,4153.8369140625
475,3470.260498046875
476,3419.11181640625
477,3642.693359375
478,1904.013427734375
479,6711.89208984375
480,3449.31494140625
481,5348.66015625
482,4874.12353515625
483,5027.87158203125
484,2697.37841796875
485,3000.2666015625
486,2647.406982421875
487,3370.01806640625
488,2646.864501953125
489,3738.1005859375
490,1840.26953125
491,5723.06298828125
492,5075.33349609375
493,4448.16162109375
494,5426.140625
495,4954.12109375
496,5524.060546875
497,6923.28759765625
498,3353.561279296875
499,5111.42138671875
500,4570.83740234375
501,4402.47607421875
502,6637.673828125
503,4479.962890625
504,3271.627197265625
505,5253.61328125
506,5378.22119140625
507,6623.8154296875
508,5248.14892578125
509,4601.169921875
510,3335.9287109375
511,5080.568359375
512,4967.77001953125
513,6006.92626953125
514,5285.47607421875
515,5810.70751953125
516,4392.1962890625
517,6418.22265625
518,5725.4794921875
519,5736.43896484375
520,4731.23876953125
521,5106.50048828125
522,4793.19677734375
523,6920.392578125
524,4038.978515625
525,3622.38720703125
526,4149.81884765625
527,4135.3291015625
528,2975.785888671875
529,3571.6962890625
530,2793.613525390625
531,4555.29052734375
532,6745.16552734375
533,6569.57568359375
534,4227.2421875
535,5333.7470703125
536,4567.5400390625
537,2354.75439453125
538,1749.888427734375
539,3450.5673828125
540,2782.4736328125
541,3056.949462890625
542,3375.6240234375
543,3662.79345703125
544,6667.77392578125
545,5595.76806640625
546,6594.36669921875
547,4571.60009765625
548,3995.892578125
549,3353.617919921875
550,2080.017333984375
551,2847.413818359375
552,2782.09912109375
553,2613.961181640625
554,2383.41943359375
555,2475.020263671875
556,2239.76416015625
557,3640.88525390625
558,3288.58154296875
559,4031.20361328125
560,6359.8984375
561,4919.2880859375
562,3383.629150390625
563,3019.86865234375
564,2912.288818359375
565,2687.823974609375
566,3064.7392578125
567,2893.419921875
568,2577.2578125
569,3767.92236328125
570,2897.054931640625
571,4214.2919921875
572,4778.640625
573,3342.3525390625
574,5074.6923828125
575,4022.060546875
576,2365.303466796875
577,2664.853271484375
578,2924.52978515625
579,2776.62109375
580,3235.553466796875
581,2985.2822265625
582,2470.620361328125
583,4042.3671875
584,4337.0
585,3780.76025390625
586,6406.8603515625
587,5022.0556640625
588,2774.6875
589,3119.01806640625
590,2319.693359375
591,2498.925537109375
592,2394.75732421875
593,3009.5419921875
594,2214.1201171875
595,6272.20068359375
596,3209.46875
597,3700.125
598,3580.49169921875
599,5124.61474609375
600,6084.29931640625
601,4754.30419921875
602,4075.9208984375
603,5809.69189453125
604,4977.93994140625
605,4842.390625
606,4746.5263671875
607,4544.94921875
608,4490.84814453125
609,4336.56982421875
610,4396.60546875
611,6237.60546875
612,6107.9140625
613,7112.34375
614,4983.24169921875
615,6013.3671875
616,5568.05712890625
617,4711.17578125
618,4809.05224609375
619,4049.0126953125
620,3391.970703125
621,6350.7353515625
622,4883.13916015625
623,7034.88916015625
624,6898.93359375
625,7359.62939453125
626,7034.51904296875
627,6572.97119140625
628,4993.72314453125
629,7088.38720703125
630,6305.64208984375
631,5698.36865234375
632,5800.958984375
633,5830.09619140625
634,5591.36572265625
635,6091.380859375
636,7195.91259765625
637,6647.2744140625
638,6856.40185546875
639,4696.5517578125
640,6918.412109375
641,6194.9990234375
642,4729.24462890625
643,7214.22119140625
644,8145.2197265625
645,7453.294921875
646,4425.6083984375
647,7576.1416015625
648,6120.2001953125
649,4513.7353515625
650,5739.6953125
651,6980.27685546875
652,4814.84033203125
653,4368.95556640625
654,3147.01904296875
655,3511.144287109375
656,2437.020751953125
657,3370.5751953125
658,3169.998046875
659,3196.072998046875
660,2719.5791015625
661,6308.896484375
662,5993.7861328125
663,4346.44970703125
664,4615.1748046875
665,5248.1767578125
666,2978.815185546875
667,4395.3271484375
668,3306.594970703125
669,2008.853759765625
670,3327.974609375
671,3316.310302734375
672,3202.420654296875
673,6686.2939453125
674,4408.1591796875
675,3252.42724609375
676,5482.92919921875
677,5254.39111328125
678,6277.1064453125
679,8119.4794921875
680,3215.85302734375
681,5025.36083984375
682,6817.7109375
683,5163.89208984375
684,5880.796875
685,5587.97412109375
686,3948.35986328125
687,7644.52978515625
688,4760.955078125
689,5722.857421875
690,5742.8818359375
691,6519.19970703125
692,4109.0703125
693,5747.1884765625
694,6390.73486328125
695,5324.76953125
696,5534.3212890625
697,5813.970703125
698,3774.0986328125
699,8626.9892578125
700,5052.2958984375
701,6200.04931640625
702,4531.892578125
703,4959.39794921875
704,5496.78955078125
705,5080.6806640625
706,1274.353271484375
707,3239.08935546875
708,2837.28173828125
709,3428.63525390625
710,2421.450439453125
711,3402.39599609375
712,1349.0806884765625
713,6240.296875
714,4562.5380859375
715,4875.31591796875
716,4206.3974609375
717,4149.697265625
718,1765.260986328125
719,2409.775390625
720,2706.5693359375
721,2309.9814453125
722,3192.931396484375
723,2733.437255859375
724,1288.9697265625
725,4402.72705078125
726,6719.40087890625
727,3198.993896484375
728,3643.8701171875
729,6836.068359375
730,5547.36181640625
731,6593.02392578125
732,3091.442626953125
733,5381.41357421875
734,3585.037841796875
735,2840.1328125
736,3565.959228515625
737,4185.07373046875
738,4187.88427734375
739,7648.70166015625
740,6086.13330078125
741,5774.904296875
742,6159.41943359375
743,3606.4228515625
744,4582.73046875
745,4634.7373046875
746,4417.73291015625
747,3442.72607421875
748,3354.268310546875
749,3337.88134765625
750,2979.208251953125
751,4226.02197265625
752,4583.72509765625
753,5621.95361328125
754,6078.560546875
755,7673.76513671875
756,5814.83251953125
757,4462.16455078125
758,2031.221923828125
759,3134.0029296875
760,3216.609130859375
761,3314.793212890625
762,2587.275390625
763,3245.700927734375
764,2301.553955078125
765,6007.48193359375
766,4948.10400390625
767,5052.8876953125
768,5933.31494140625
769,6199.3349609375
770,3033.359130859375
771,3012.074462890625
772,2593.552978515625
773,2598.57763671875
774,2880.58203125
775,2651.130859375
776,2006.889404296875
777,3515.694091796875
778,3939.64501953125
779,4288.203125
780,4808.59375
781,3877.37890625
782,4321.494140625
783,5031.9755859375
784,3677.263671875
785,3873.173828125
786,3450.0380859375
787,4048.72802734375
788,3970.31689453125
789,3659.59912109375
790,4279.8876953125
791,5534.98583984375
792,5042.228515625
793,4150.3876953125
794,3814.04345703125
795,4028.52294921875
796,4259.44287109375
797,3267.137451171875
798,3417.449462890625
799,2965.290283203125
800,3249.121826171875
801,4165.06494140625
802,3456.009521484375
803,5328.21435546875
804,3705.3505859375
805,4357.25341796875
806,4657.6376953125
807,5843.765625
808,5326.51318359375
809,5891.90185546875
810,1445.7569580078125
811,2842.07666015625
812,3008.8515625
813,2624.53759765625
814,3685.2265625
815,2875.67333984375
816,1322.3096923828125
817,6654.65478515625
818,4339.5419921875
819,3869.77685546875
820,5231.0830078125
821,4373.251953125
822,2062.171875
823,3315.12060546875
824,2953.848388671875
825,1918.846435546875
826,3468.204345703125
827,3412.720947265625
828,1444.1265869140625
829,4019.8408203125
830,4614.09619140625
831,6523.84033203125
832,5146.537109375
833,4112.09130859375
834,4703.90576171875
835,5411.19384765625
836,4448.63427734375
837,4356.8701171875
838,4458.73974609375
839,3969.57177734375
840,4102.28466796875
841,3746.787109375
842,5010.3515625
843,7300.6962890625
844,3904.96337890625
845,4047.01611328125
846,6065.4951171875
847,6228.68798828125
848,4003.9033203125
849,4811.376953125
850,3909.77587890625
851,3002.0361328125
852,3345.091796875
853,4896.55224609375
854,4116.87890625
855,5251.03857421875
856,5064.05029296875
857,5200.45751953125
858,3131.345703125
859,5363.5615234375
860,5679.5361328125
861,5228.8232421875
862,6277.98681640625
863,5936.23193359375
864,5016.7021484375
865,4983.7099609375
866,5350.96533203125
867,4564.00341796875
868,5951.68701171875
869,6152.22412109375
870,5572.64013671875
871,5477.35205078125
872,5447.90576171875
873,4774.14306640625
874,4150.8828125
875,6069.6484375
876,1.0
877,5999.74658203125
878,4849.4794921875
879,4737.70654296875
880,5772.86474609375
881,4466.42041015625
882,6270.69775390625
883,5042.95703125
884,5969.97607421875
885,5414.16943359375
886,6215.3525390625
887,6587.033203125
888,7330.8486328125
889,3673.43359375
890,5189.568359375
891,4597.87158203125
892,4668.76513671875
893,4291.5341796875
894,5363.4990234375
895,4913.36669921875
896,6861.81396484375
897,4311.1708984375
898,6824.12841796875
899,5678.6025390625
900,5630.52001953125
901,5028.490234375
902,4246.77685546875
903,4474.626953125
904,3744.48095703125
905,4628.1015625
906,5780.16064453125
907,3827.1748046875
908,5039.60791015625
909,6823.5478515625
910,5620.85595703125
911,6971.21875
912,6455.9443359375
913,5473.88525390625
914,7553.45361328125
915,5373.94677734375
916,5729.755859375
917,5635.9892578125
918,5034.8466796875
919,5187.92431640625
920,4881.1767578125
921,6060.9228515625
922,5787.98583984375
923,6103.53369140625
924,4417.81982421875
925,5163.5751953125
926,5480.08740234375
927,5185.9560546875
928,6112.357421875
929,5763.931640625
930,5787.609375
931,4456.85498046875
932,5830.125
933,6202.541015625
934,5997.56982421875
935,6056.54052734375
936,5991.130859375
937,5642.91845703125
938,7081.33203125
939,4240.96826171875
940,5473.68408203125
941,3546.430908203125
942,4129.89501953125
943,3348.0302734375
944,4412.45751953125
945,3982.1640625
946,4006.32958984375
947,4970.29736328125
948,5948.6552734375
949,5108.09375
950,5333.88427734375
951,6079.5380859375
952,5141.25341796875
953,3925.8505859375
954,4219.966796875
955,3735.0791015625
956,2906.77978515625
957,4214.50146484375
958,3987.74658203125
959,5355.2109375
960,6503.03466796875
961,5455.0546875
962,5223.9150390625
963,7072.61474609375
964,7646.95947265625
965,4905.73828125
966,3259.064453125
967,3258.68408203125
968,3000.94482421875
969,2146.839599609375
970,2193.549072265625
971,3298.967041015625
972,2340.658447265625
973,2964.767822265625
974,6372.7470703125
975,4525.7236328125
976,4959.57421875
977,3024.066650390625
978,4675.4443359375
979,2976.668212890625
980,2922.277099609375
981,2713.07861328125
982,2105.665283203125
983,2591.216064453125
984,2408.03515625
985,3050.224853515625
986,5442.11279296875
987,3892.6318359375
988,3035.978271484375
989,3004.220947265625
990,4401.79296875
991,3910.15087890625
992,4315.4755859375
993,2408.206787109375
994,3119.4453125
995,3170.929443359375
996,2911.4658203125
997,2892.077392578125
998,2432.74267578125
999,2349.439453125
1000,5894.23095703125
1001,4867.11181640625
1002,4880.67822265625
1003,5724.7470703125
1004,4425.1982421875
1005,1850.884033203125
1006,3148.0556640625
1007,2768.459716796875
1008,2876.809814453125
1009,2424.905029296875
1010,2661.30908203125
1011,1396.8681640625
1012,4914.86962890625
1013,3668.599609375
1014,5814.90380859375
1015,4632.2490234375
1016,4454.76123046875
1017,5684.07470703125
1018,6251.79052734375
1019,3413.10546875
1020,3905.462890625
1021,3861.43603515625
1022,3849.32568359375
1023,3465.87646484375
1024,3195.91455078125
1025,3691.58154296875
1026,5507.96533203125
1027,6499.3388671875
1028,3856.0234375
1029,4637.71826171875
1030,3289.51904296875
1031,2936.423828125
1032,4482.46923828125
1033,4031.68017578125
1034,3195.381591796875
1035,2889.260009765625
1036,2942.626220703125
1037,2940.991943359375
1038,4213.53369140625
1039,5978.74365234375
1040,5251.36474609375
1041,4111.13623046875
1042,3802.09130859375
1043,4874.4580078125
1044,4487.71728515625
1045,3167.074462890625
1046,2843.632080078125
1047,2263.907958984375
1048,2522.0966796875
1049,2858.809326171875
1050,3522.496337890625
1051,3400.889404296875
1052,5119.3466796875
1053,4926.06396484375
1054,4281.64306640625
1055,4972.857421875
1056,4307.60693359375
1057,3297.000244140625
1058,2991.860107421875
1059,2852.486083984375
1060,2191.870849609375
1061,2936.056640625
1062,3425.9033203125
1063,4408.064453125
1064,4860.0419921875
1065,3777.15625
1066,4525.61083984375
1067,3586.201904296875
1068,4276.0478515625
1069,5410.9501953125
1070,7407.291015625
1071,4191.73291015625
1072,5881.91552734375
1073,5481.30322265625
1074,5195.98291015625
1075,7053.02392578125
1076,4516.39013671875
1077,3705.05908203125
1078,6926.99609375
1079,7290.640625
1080,7068.4501953125
1081,5792.79833984375
1082,6743.90576171875
1083,4367.5830078125
1084,5774.69873046875
1085,6412.82421875
1086,5515.4716796875
1087,6208.8125
1088,5765.35693359375
1089,4345.5908203125
1090,6891.39794921875
1091,8560.1640625
1092,9786.09375
1093,9205.80078125
1094,4235.716796875
1095,4613.2265625
1096,4801.0810546875
1097,3015.165771484375
1098,3806.96630859375
1099,4107.0947265625
1100,3309.8896484375
1101,3990.63232421875
1102,4100.392578125
1103,1881.750244140625
1104,4495.8291015625
1105,5049.08740234375
1106,4907.306640625
1107,5304.53271484375
1108,5255.513671875
1109,2765.22265625
1110,3253.055419921875
1111,3181.298095703125
1112,3464.74169921875
1113,3807.91357421875
1114,4042.30322265625
1115,2139.566650390625
1116,5533.79150390625
1117,4426.8583984375
1118,4965.82763671875
1119,5145.72265625
1120,4500.986328125
1121,3683.7333984375
1122,5432.46630859375
1123,1937.638671875
1124,3427.6279296875
1125,3045.107666015625
1126,3204.7900390625
1127,3116.086181640625
1128,2577.0029296875
1129,1834.5908203125
1130,4889.314453125
1131,4710.859375
1132,4717.537109375
1133,5077.4609375
1134,5073.69921875
1135,1997.73291015625
1136,3196.47607421875
1137,2262.052490234375
1138,2586.513671875
1139,2767.41357421875
1140,2753.569580078125
1141,1718.705810546875
1142,6614.24951171875
1143,3202.712646484375
1144,4391.91845703125
1145,2767.986083984375
1146,4472.359375
1147,2853.276123046875
1148,4761.2822265625
1149,2913.0439453125
1150,2930.466064453125
1151,2513.1025390625
1152,2372.958984375
1153,2195.68505859375
1154,2440.1240234375
1155,2611.297607421875
1156,4442.42919921875
1157,5062.4873046875
1158,3003.7451171875
1159,4176.06005859375
1160,3954.4794921875
1161,3980.9599609375
1162,2459.09423828125
1163,1845.52978515625
1164,2052.57177734375
1165,2408.63330078125
1166,2226.957275390625
1167,3671.04736328125
1168,4437.1064453125
1169,4493.57080078125
1170,3025.550048828125
1171,4313.0595703125
1172,5019.2705078125
1173,4495.1591796875
1174,3646.384765625
1175,4470.22802734375
1176,2735.8310546875
1177,3265.114501953125
1178,3440.698486328125
1179,3747.32373046875
1180,2652.669189453125
1181,2914.66552734375
1182,5427.40625
1183,5622.49072265625
1184,5508.02685546875
1185,5566.1240234375
1186,5634.6044921875
1187,2515.314697265625
1188,2566.496826171875
1189,3094.926513671875
1190,2947.002197265625
1191,3798.029296875
1192,4051.97607421875
1193,3441.539306640625
1194,5074.49169921875
1195,5327.40869140625
1196,5288.7919921875
1197,6256.96240234375
1198,4282.8408203125
1199,7661.54296875
1200,5844.00341796875
1201,3184.817138671875
1202,5033.00732421875
1203,4386.40625
1204,4191.4375
1205,4845.20751953125
1206,3971.49853515625
1207,3862.78955078125
1208,5662.8310546875
1209,5552.66259765625
1210,5267.76611328125
1211,5026.57421875
1212,5810.751953125
1213,3570.618896484375
1214,5197.12548828125
1215,4833.3134765625
1216,4951.2919921875
1217,4825.46435546875
1218,4209.2177734375
1219,3445.618896484375
1220,4967.17333984375
1221,6633.9326171875
1222,7054.28125
1223,7379.1611328125
1224,6243.02197265625
1225,2450.9765625
1226,3829.53955078125
1227,1311.3238525390625
1228,2201.14794921875
1229,1938.24951171875
1230,1999.99609375
1231,1643.442626953125
1232,2011.364990234375
1233,1716.7490234375
1234,3129.78466796875
1235,3421.570068359375
1236,2578.90087890625
1237,3511.583984375
1238,4433.6396484375
1239,1361.46484375
1240,3704.19287109375
1241,1742.952392578125
1242,1776.662353515625
1243,2221.670654296875
1244,2064.21240234375
1245,1111.16650390625
1246,2634.483154296875
1247,2819.92919921875
1248,2707.750732421875
1249,2023.638427734375
1250,2869.0087890625
1251,3800.8583984375
1252,6454.30712890625
1253,4797.6962890625
1254,3126.697509765625
1255,3864.390625
1256,2922.799560546875
1257,2588.66943359375
1258,4220.56298828125
1259,3713.1630859375
1260,5152.1337890625
1261,5547.45751953125
1262,5053.90283203125
1263,5326.05615234375
1264,4890.74462890625
1265,4427.77392578125
1266,3297.82470703125
1267,2594.33544921875
1268,3162.079833984375
1269,3302.84619140625
1270,3542.958984375
1271,4633.3017578125
1272,5919.74169921875
1273,5759.4228515625
1274,4695.2021484375
1275,3992.96044921875
1276,6639.4599609375
1277,4155.57177734375
1278,3783.06640625
1279,1994.651123046875
1280,2034.84228515625
1281,1766.763671875
1282,2438.706787109375
1283,2381.451416015625
1284,2133.796875
1285,1950.417236328125
1286,5155.34765625
1287,3841.384765625
1288,4211.47705078125
1289,3298.57421875
1290,3509.403076171875
1291,2162.6650390625
1292,2098.404052734375
1293,3814.4169921875
1294,1843.499267578125
1295,2418.548828125
1296,2056.429931640625
1297,1983.3974609375
1298,3744.3193359375
1299,3353.94970703125
1300,3881.09619140625
1301,2764.653076171875
1302,3850.7197265625
1303,3603.1318359375
1304,5493.091796875
1305,4189.54345703125
1306,3134.844970703125
1307,3464.861328125
1308,2768.43408203125
1309,2880.689697265625
1310,4039.919921875
1311,3314.021728515625
1312,5079.548828125
1313,3572.104736328125
1314,5059.86767578125
1315,5285.54443359375
1316,4660.68310546875
1317,4484.0576171875
1318,3355.061767578125
1319,2828.22802734375
1320,2586.69189453125
1321,3646.55859375
1322,3221.720458984375
1323,3976.54296875
1324,4420.4404296875
1325,3248.58056640625
1326,5959.46728515625
1327,3831.541015625
1328,5470.14306640625
1329,5061.5615234375
1330,4567.64404296875
1331,2867.04736328125
1332,1986.902587890625
1333,1756.861328125
1334,1929.361083984375
1335,2119.871337890625
1336,2914.03564453125
1337,2363.955078125
1338,5010.91748046875
1339,4250.92919921875
1340,4048.021484375
1341,4137.53759765625
1342,4089.3369140625
1343,3497.146728515625
1344,2542.7890625
1345,3057.760009765625
1346,1660.20166015625
1347,2341.700927734375
1348,3263.26904296875
1349,3968.6240234375
1350,4423.03759765625
1351,4907.0908203125
1352,2938.8876953125
1353,4032.74072265625
1354,4588.82666015625
1355,3483.71435546875
1356,5229.359375
1357,2049.537109375
1358,3703.61083984375
1359,3189.107666015625
1360,3472.8134765625
1361,3481.2109375
1362,4065.98388671875
1363,2738.22314453125
1364,4583.75048828125
1365,5343.72412109375
1366,6454.2734375
1367,5209.22265625
1368,4793.009765625
1369,1942.651611328125
1370,3850.29443359375
1371,3638.255859375
1372,2585.209228515625
1373,3269.369873046875
1374,3598.134765625
1375,1579.63427734375
1376,6218.74755859375
1377,6215.68505859375
1378,3629.03955078125
1379,4737.1904296875
1380,3789.404296875
1381,4166.17138671875
1382,6238.94091796875
1383,4372.19775390625
1384,3747.83984375
1385,3496.564697265625
1386,4109.1982421875
1387,4174.888671875
1388,4860.1640625
1389,4490.48095703125
1390,6141.9052734375
1391,4434.1845703125
1392,5802.2412109375
1393,7113.0859375
1394,6075.54833984375
